TIPO,ANIO,MES,TARIFA,UMED,PAIS_O_D,CANTIDAD,VAL_MNX,VAL_USD,ESTATUS_CIFRA,ESTATUS
Exportaciones,2013,01-12,8044001,Kg,USA,435403488.0,10860396041.0,851756482.0,Disponible,Cifras Definitivas.
Exportaciones,2013,01-12,8044001,Kg,ZYA,802942.0,23901414.0,1832089.0,Disponible,Cifras Definitivas.
Importaciones,2013,01-12,80440,,,,30321712.0,2362954.0,Disponible,Cifras Definitivas.
Importaciones,2013,01-12,80440,,USA,,30321712.0,2362954.0,Disponible,Cifras Definitivas.
Importaciones,2013,01-12,8044001,Kg,,2211267.0,30321712.0,2362954.0,Disponible,Cifras Definitivas.
Importaciones,2013,01-12,8044001,Kg,USA,2211267.0,30321712.0,2362954.0,Disponible,Cifras Definitivas.
Exportaciones,2014,01-12,80440,,,,18601811858.0,1395256903.0,Disponible,Cifras Definitivas.
Exportaciones,2014,01-12,80440,,AUS,,,,Confidencial,Cifras Definitivas.
Exportaciones,2014,01-12,80440,,BEL,,,,Confidencial,Cifras Definitivas.
Exportaciones,2014,01-12,80440,,BHR,,,,Confidencial,Cifras Definitivas.
Exportaciones,2014,01-12,80440,,BLZ,,,,Confidencial,Cifras Definitivas.
Exportaciones,2014,01-12,80440,,CAN,,1048793509.0,78854932.0,Disponible,Cifras Definitivas.
Exportaciones,2014,01-12,80440,,CHL,,,,Confidencial,Cifras Definitivas.
Exportaciones,2014,01-12,80440,,CHN,,112065799.0,8277849.0,Disponible,Cifras Definitivas.
Exportaciones,2014,01-12,80440,,CRI,,282039332.0,21290002.0,Disponible,Cifras Definitivas.
Exportaciones,2014,01-12,80440,,DEU,,7809479.0,588528.0,Disponible,Cifras Definitivas.
Exportaciones,2014,01-12,80440,,ESP,,67677507.0,4979716.0,Disponible,Cifras Definitivas.
Exportaciones,2014,01-12,80440,,FRA,,183054270.0,13478227.0,Disponible,Cifras Definitivas.
Exportaciones,2014,01-12,80440,,GBR,,,,Confidencial,Cifras Definitivas.
Exportaciones,2014,01-12,80440,,GTM,,,,Confidencial,Cifras Definitivas.
Exportaciones,2014,01-12,80440,,HKG,,,,Confidencial,Cifras Definitivas.
Exportaciones,2014,01-12,80440,,HND,,164211659.0,12308958.0,Disponible,Cifras Definitivas.
Exportaciones,2014,01-12,80440,,IRL,,,,Confidencial,Cifras Definitivas.
Exportaciones,2014,01-12,80440,,ISR,,,,Confidencial,Cifras Definitivas.
Exportaciones,2014,01-12,80440,,ITA,,,,Confidencial,Cifras Definitivas.
Exportaciones,2014,01-12,80440,,JPN,,1490495826.0,112262250.0,Disponible,Cifras Definitivas.
Exportaciones,2014,01-12,80440,,MCO,,,,Confidencial,Cifras Definitivas.
Exportaciones,2014,01-12,80440,,MYS,,,,Confidencial,Cifras Definitivas.
Exportaciones,2014,01-12,80440,,PER,,,,Confidencial,Cifras Definitivas.
Exportaciones,2014,01-12,80440,,RUS,,,,Confidencial,Cifras Definitivas.
Exportaciones,2014,01-12,80440,,SAU,,,,Confidencial,Cifras Definitivas.
Exportaciones,2014,01-12,80440,,SGP,,,,Confidencial,Cifras Definitivas.
Exportaciones,2014,01-12,80440,,SLV,,264774922.0,19803042.0,Disponible,Cifras Definitivas.
Exportaciones,2014,01-12,80440,,SWE,,,,Confidencial,Cifras Definitivas.
Exportaciones,2014,01-12,80440,,USA,,14822232958.0,1111531981.0,Disponible,Cifras Definitivas.
Exportaciones,2014,01-12,80440,,ZYA,,39680849.0,2952082.0,Disponible,Cifras Definitivas.
Exportaciones,2014,01-12,8044001,Kg,,648728865.0,18601811858.0,1395256903.0,Disponible,Cifras Definitivas.
Exportaciones,2014,01-12,8044001,Kg,AUS,,,,Confidencial,Cifras Definitivas.
Exportaciones,2014,01-12,8044001,Kg,BEL,,,,Confidencial,Cifras Definitivas.
Exportaciones,2014,01-12,8044001,Kg,BHR,,,,Confidencial,Cifras Definitivas.
Exportaciones,2014,01-12,8044001,Kg,BLZ,,,,Confidencial,Cifras Definitivas.
Exportaciones,2014,01-12,8044001,Kg,CAN,36411242.0,1048793509.0,78854932.0,Disponible,Cifras Definitivas.
Exportaciones,2014,01-12,8044001,Kg,CHL,,,,Confidencial,Cifras Definitivas.
Exportaciones,2014,01-12,8044001,Kg,CHN,3720757.0,112065799.0,8277849.0,Disponible,Cifras Definitivas.
Exportaciones,2014,01-12,8044001,Kg,CRI,9899056.0,282039332.0,21290002.0,Disponible,Cifras Definitivas.
Exportaciones,2014,01-12,8044001,Kg,DEU,275174.0,7809479.0,588528.0,Disponible,Cifras Definitivas.
Exportaciones,2014,01-12,8044001,Kg,ESP,2510204.0,67677507.0,4979716.0,Disponible,Cifras Definitivas.
Exportaciones,2014,01-12,8044001,Kg,FRA,6720169.0,183054270.0,13478227.0,Disponible,Cifras Definitivas.
Exportaciones,2014,01-12,8044001,Kg,GBR,,,,Confidencial,Cifras Definitivas.
Exportaciones,2014,01-12,8044001,Kg,GTM,,,,Confidencial,Cifras Definitivas.
Exportaciones,2014,01-12,8044001,Kg,HKG,,,,Confidencial,Cifras Definitivas.
Exportaciones,2014,01-12,8044001,Kg,HND,6228316.0,164211659.0,12308958.0,Disponible,Cifras Definitivas.
Exportaciones,2014,01-12,8044001,Kg,IRL,,,,Confidencial,Cifras Definitivas.
Exportaciones,2014,01-12,8044001,Kg,ISR,,,,Confidencial,Cifras Definitivas.
Exportaciones,2014,01-12,8044001,Kg,ITA,,,,Confidencial,Cifras Definitivas.
Exportaciones,2014,01-12,8044001,Kg,JPN,50974635.0,1490495826.0,112262250.0,Disponible,Cifras Definitivas.
Exportaciones,2014,01-12,8044001,Kg,MCO,,,,Confidencial,Cifras Definitivas.
Exportaciones,2014,01-12,8044001,Kg,MYS,,,,Confidencial,Cifras Definitivas.
Exportaciones,2014,01-12,8044001,Kg,PER,,,,Confidencial,Cifras Definitivas.
Exportaciones,2014,01-12,8044001,Kg,RUS,,,,Confidencial,Cifras Definitivas.
Exportaciones,2014,01-12,8044001,Kg,SAU,,,,Confidencial,Cifras Definitivas.
Exportaciones,2014,01-12,8044001,Kg,SGP,,,,Confidencial,Cifras Definitivas.
Exportaciones,2014,01-12,8044001,Kg,SLV,10266000.0,264774922.0,19803042.0,Disponible,Cifras Definitivas.
Exportaciones,2014,01-12,8044001,Kg,SWE,,,,Confidencial,Cifras Definitivas.
Exportaciones,2014,01-12,8044001,Kg,USA,516085064.0,14822232958.0,1111531981.0,Disponible,Cifras Definitivas.
Exportaciones,2014,01-12,8044001,Kg,ZYA,1426750.0,39680849.0,2952082.0,Disponible,Cifras Definitivas.
Importaciones,2014,01-12,80440,,,,,,Confidencial,Cifras Definitivas.
Importaciones,2014,01-12,80440,,USA,,,,Confidencial,Cifras Definitivas.
Importaciones,2014,01-12,8044001,Kg,,,,,Confidencial,Cifras Definitivas.
Importaciones,2014,01-12,8044001,Kg,USA,,,,Confidencial,Cifras Definitivas.
Exportaciones,2015,01-12,80440,,,,25845406342.0,1632471210.0,Disponible,Cifras Definitivas.
Exportaciones,2015,01-12,80440,,ABW,,,,Confidencial,Cifras Definitivas.
Exportaciones,2015,01-12,80440,,ARE,,,,Confidencial,Cifras Definitivas.
Exportaciones,2015,01-12,80440,,BEL,,3508397.0,228242.0,Disponible,Cifras Definitivas.
Exportaciones,2015,01-12,80440,,CAN,,1638153895.0,103536840.0,Disponible,Cifras Definitivas.
Exportaciones,2015,01-12,80440,,CHE,,,,Confidencial,Cifras Definitivas.
Exportaciones,2015,01-12,80440,,CHL,,36802902.0,2415382.0,Disponible,Cifras Definitivas.
Exportaciones,2015,01-12,80440,,CHN,,387536753.0,24361195.0,Disponible,Cifras Definitivas.
Exportaciones,2015,01-12,80440,,CRI,,181110191.0,12014654.0,Disponible,Cifras Definitivas.
Exportaciones,2015,01-12,80440,,DEU,,12473033.0,771544.0,Disponible,Cifras Definitivas.
Exportaciones,2015,01-12,80440,,ESP,,261767882.0,15901177.0,Disponible,Cifras Definitivas.
Exportaciones,2015,01-12,80440,,FIN,,,,Confidencial,Cifras Definitivas.
Exportaciones,2015,01-12,80440,,FRA,,310813033.0,19212830.0,Disponible,Cifras Definitivas.
Exportaciones,2015,01-12,80440,,GBR,,3999281.0,241613.0,Disponible,Cifras Definitivas.
Exportaciones,2015,01-12,80440,,GTM,,107653716.0,6810041.0,Disponible,Cifras Definitivas.
Exportaciones,2015,01-12,80440,,HKG,,35854190.0,2240837.0,Disponible,Cifras Definitivas.
Exportaciones,2015,01-12,80440,,HND,,266681004.0,17021039.0,Disponible,Cifras Definitivas.
Exportaciones,2015,01-12,80440,,ITA,,,,Confidencial,Cifras Definitivas.
Exportaciones,2015,01-12,80440,,JPN,,1656409034.0,104798253.0,Disponible,Cifras Definitivas.
Exportaciones,2015,01-12,80440,,KOR,,,,Confidencial,Cifras Definitivas.
Exportaciones,2015,01-12,80440,,KWT,,,,Confidencial,Cifras Definitivas.
Exportaciones,2015,01-12,80440,,MYS,,,,Confidencial,Cifras Definitivas.
Exportaciones,2015,01-12,80440,,PAN,,3300363.0,198091.0,Disponible,Cifras Definitivas.
Exportaciones,2015,01-12,80440,,PRT,,,,Confidencial,Cifras Definitivas.
Exportaciones,2015,01-12,80440,,QAT,,,,Confidencial,Cifras Definitivas.
Exportaciones,2015,01-12,80440,,RUS,,,,Confidencial,Cifras Definitivas.
Exportaciones,2015,01-12,80440,,SAU,,,,Confidencial,Cifras Definitivas.
Exportaciones,2015,01-12,80440,,SGP,,2259387.0,134865.0,Disponible,Cifras Definitivas.
Exportaciones,2015,01-12,80440,,SLV,,300045832.0,19045571.0,Disponible,Cifras Definitivas.
Exportaciones,2015,01-12,80440,,USA,,20453346884.0,1292415776.0,Disponible,Cifras Definitivas.
Exportaciones,2015,01-12,80440,,ZYA,,155770472.0,9424222.0,Disponible,Cifras Definitivas.
Exportaciones,2015,01-12,8044001,Kg,,863503035.0,25845406342.0,1632471210.0,Disponible,Cifras Definitivas.
Exportaciones,2015,01-12,8044001,Kg,ABW,,,,Confidencial,Cifras Definitivas.
Exportaciones,2015,01-12,8044001,Kg,ARE,,,,Confidencial,Cifras Definitivas.
Exportaciones,2015,01-12,8044001,Kg,BEL,111181.0,3508397.0,228242.0,Disponible,Cifras Definitivas.
Exportaciones,2015,01-12,8044001,Kg,CAN,54459085.0,1638153895.0,103536840.0,Disponible,Cifras Definitivas.
Exportaciones,2015,01-12,8044001,Kg,CHE,,,,Confidencial,Cifras Definitivas.
Exportaciones,2015,01-12,8044001,Kg,CHL,1122240.0,36802902.0,2415382.0,Disponible,Cifras Definitivas.
Exportaciones,2015,01-12,8044001,Kg,CHN,12947301.0,387536753.0,24361195.0,Disponible,Cifras Definitivas.
Exportaciones,2015,01-12,8044001,Kg,CRI,5735412.0,181110191.0,12014654.0,Disponible,Cifras Definitivas.
Exportaciones,2015,01-12,8044001,Kg,DEU,423975.0,12473033.0,771544.0,Disponible,Cifras Definitivas.
Exportaciones,2015,01-12,8044001,Kg,ESP,9167097.0,261767882.0,15901177.0,Disponible,Cifras Definitivas.
Exportaciones,2015,01-12,8044001,Kg,FIN,,,,Confidencial,Cifras Definitivas.
Exportaciones,2015,01-12,8044001,Kg,FRA,10810887.0,310813033.0,19212830.0,Disponible,Cifras Definitivas.
Exportaciones,2015,01-12,8044001,Kg,GBR,145277.0,3999281.0,241613.0,Disponible,Cifras Definitivas.
Exportaciones,2015,01-12,8044001,Kg,GTM,3558600.0,107653716.0,6810041.0,Disponible,Cifras Definitivas.
Exportaciones,2015,01-12,8044001,Kg,HKG,1201114.0,35854190.0,2240837.0,Disponible,Cifras Definitivas.
Exportaciones,2015,01-12,8044001,Kg,HND,8878530.0,266681004.0,17021039.0,Disponible,Cifras Definitivas.
Exportaciones,2015,01-12,8044001,Kg,ITA,,,,Confidencial,Cifras Definitivas.
Exportaciones,2015,01-12,8044001,Kg,JPN,54738748.0,1656409034.0,104798253.0,Disponible,Cifras Definitivas.
Exportaciones,2015,01-12,8044001,Kg,KOR,,,,Confidencial,Cifras Definitivas.
Exportaciones,2015,01-12,8044001,Kg,KWT,,,,Confidencial,Cifras Definitivas.
Exportaciones,2015,01-12,8044001,Kg,MYS,,,,Confidencial,Cifras Definitivas.
Exportaciones,2015,01-12,8044001,Kg,PAN,118199.0,3300363.0,198091.0,Disponible,Cifras Definitivas.
Exportaciones,2015,01-12,8044001,Kg,PRT,,,,Confidencial,Cifras Definitivas.
Exportaciones,2015,01-12,8044001,Kg,QAT,,,,Confidencial,Cifras Definitivas.
Exportaciones,2015,01-12,8044001,Kg,RUS,,,,Confidencial,Cifras Definitivas.
Exportaciones,2015,01-12,8044001,Kg,SAU,,,,Confidencial,Cifras Definitivas.
Exportaciones,2015,01-12,8044001,Kg,SGP,85169.0,2259387.0,134865.0,Disponible,Cifras Definitivas.
Exportaciones,2015,01-12,8044001,Kg,SLV,10245616.0,300045832.0,19045571.0,Disponible,Cifras Definitivas.
Exportaciones,2015,01-12,8044001,Kg,USA,683385638.0,20453346884.0,1292415776.0,Disponible,Cifras Definitivas.
Exportaciones,2015,01-12,8044001,Kg,ZYA,5392908.0,155770472.0,9424222.0,Disponible,Cifras Definitivas.
Exportaciones,2016,01-12,80440,,,,39437510013.0,2102992076.0,Disponible,Cifras Definitivas.
Exportaciones,2016,01-12,80440,,ARE,,28201241.0,1467755.0,Disponible,Cifras Definitivas.
Exportaciones,2016,01-12,80440,,ARG,,9789113.0,551722.0,Disponible,Cifras Definitivas.
Exportaciones,2016,01-12,80440,,BEL,,12170886.0,660031.0,Disponible,Cifras Definitivas.
Exportaciones,2016,01-12,80440,,BHR,,3212304.0,166126.0,Disponible,Cifras Definitivas.
Exportaciones,2016,01-12,80440,,CAN,,2955877512.0,157508431.0,Disponible,Cifras Definitivas.
Exportaciones,2016,01-12,80440,,CHE,,31789877.0,1699875.0,Disponible,Cifras Definitivas.
Exportaciones,2016,01-12,80440,,CHL,,67987041.0,3878285.0,Disponible,Cifras Definitivas.
Exportaciones,2016,01-12,80440,,CHN,,,,Confidencial,Cifras Definitivas.
Exportaciones,2016,01-12,80440,,DEU,,51133641.0,2774591.0,Disponible,Cifras Definitivas.
Exportaciones,2016,01-12,80440,,ESP,,756000615.0,40574328.0,Disponible,Cifras Definitivas.
Exportaciones,2016,01-12,80440,,FIN,,,,Confidencial,Cifras Definitivas.
Exportaciones,2016,01-12,80440,,FRA,,696872228.0,36887450.0,Disponible,Cifras Definitivas.
Exportaciones,2016,01-12,80440,,GBR,,54175342.0,2897163.0,Disponible,Cifras Definitivas.
Exportaciones,2016,01-12,80440,,GTM,,,,Confidencial,Cifras Definitivas.
Exportaciones,2016,01-12,80440,,HKG,,96332202.0,5089950.0,Disponible,Cifras Definitivas.
Exportaciones,2016,01-12,80440,,HND,,330620782.0,17596821.0,Disponible,Cifras Definitivas.
Exportaciones,2016,01-12,80440,,IRL,,,,Confidencial,Cifras Definitivas.
Exportaciones,2016,01-12,80440,,ITA,,,,Confidencial,Cifras Definitivas.
Exportaciones,2016,01-12,80440,,JPN,,3025297905.0,161459464.0,Disponible,Cifras Definitivas.
Exportaciones,2016,01-12,80440,,KOR,,,,Confidencial,Cifras Definitivas.
Exportaciones,2016,01-12,80440,,KWT,,,,Confidencial,Cifras Definitivas.
Exportaciones,2016,01-12,80440,,MYS,,,,Confidencial,Cifras Definitivas.
Exportaciones,2016,01-12,80440,,PAN,,11886541.0,651534.0,Disponible,Cifras Definitivas.
Exportaciones,2016,01-12,80440,,PRT,,,,Confidencial,Cifras Definitivas.
Exportaciones,2016,01-12,80440,,QAT,,,,Confidencial,Cifras Definitivas.
Exportaciones,2016,01-12,80440,,RUS,,,,Confidencial,Cifras Definitivas.
Exportaciones,2016,01-12,80440,,SAU,,,,Confidencial,Cifras Definitivas.
Exportaciones,2016,01-12,80440,,SGP,,47320897.0,2496995.0,Disponible,Cifras Definitivas.
Exportaciones,2016,01-12,80440,,SLV,,459009366.0,24296431.0,Disponible,Cifras Definitivas.
Exportaciones,2016,01-12,80440,,USA,,29420207181.0,1568638310.0,Disponible,Cifras Definitivas.
Exportaciones,2016,01-12,80440,,ZYA,,685209357.0,36495625.0,Disponible,Cifras Definitivas.
Exportaciones,2016,01-12,8044001,Kg,,926597297.0,39437510013.0,2102992076.0,Disponible,Cifras Definitivas.
Exportaciones,2016,01-12,8044001,Kg,ARE,530437.0,28201241.0,1467755.0,Disponible,Cifras Definitivas.
Exportaciones,2016,01-12,8044001,Kg,ARG,345997.0,9789113.0,551722.0,Disponible,Cifras Definitivas.
Exportaciones,2016,01-12,8044001,Kg,BEL,266936.0,12170886.0,660031.0,Disponible,Cifras Definitivas.
Exportaciones,2016,01-12,8044001,Kg,BHR,59200.0,3212304.0,166126.0,Disponible,Cifras Definitivas.
Exportaciones,2016,01-12,8044001,Kg,CAN,66480358.0,2955877512.0,157508431.0,Disponible,Cifras Definitivas.
Exportaciones,2016,01-12,8044001,Kg,CHE,776576.0,31789877.0,1699875.0,Disponible,Cifras Definitivas.
Exportaciones,2016,01-12,8044001,Kg,CHL,2477504.0,67987041.0,3878285.0,Disponible,Cifras Definitivas.
Exportaciones,2016,01-12,8044001,Kg,CHN,,,,Confidencial,Cifras Definitivas.
Exportaciones,2016,01-12,8044001,Kg,DEU,1092051.0,51133641.0,2774591.0,Disponible,Cifras Definitivas.
Exportaciones,2016,01-12,8044001,Kg,ESP,17555037.0,756000615.0,40574328.0,Disponible,Cifras Definitivas.
Exportaciones,2016,01-12,8044001,Kg,FIN,,,,Confidencial,Cifras Definitivas.
Exportaciones,2016,01-12,8044001,Kg,FRA,16658484.0,696872228.0,36887450.0,Disponible,Cifras Definitivas.
Exportaciones,2016,01-12,8044001,Kg,GBR,1322394.0,54175342.0,2897163.0,Disponible,Cifras Definitivas.
Exportaciones,2016,01-12,8044001,Kg,GTM,,,,Confidencial,Cifras Definitivas.
Exportaciones,2016,01-12,8044001,Kg,HKG,1997190.0,96332202.0,5089950.0,Disponible,Cifras Definitivas.
Exportaciones,2016,01-12,8044001,Kg,HND,8389852.0,330620782.0,17596821.0,Disponible,Cifras Definitivas.
Exportaciones,2016,01-12,8044001,Kg,IRL,,,,Confidencial,Cifras Definitivas.
Exportaciones,2016,01-12,8044001,Kg,ITA,,,,Confidencial,Cifras Definitivas.
Exportaciones,2016,01-12,8044001,Kg,JPN,67860117.0,3025297905.0,161459464.0,Disponible,Cifras Definitivas.
Exportaciones,2016,01-12,8044001,Kg,KOR,,,,Confidencial,Cifras Definitivas.
Exportaciones,2016,01-12,8044001,Kg,KWT,,,,Confidencial,Cifras Definitivas.
Exportaciones,2016,01-12,8044001,Kg,MYS,,,,Confidencial,Cifras Definitivas.
Exportaciones,2016,01-12,8044001,Kg,PAN,351810.0,11886541.0,651534.0,Disponible,Cifras Definitivas.
Exportaciones,2016,01-12,8044001,Kg,PRT,,,,Confidencial,Cifras Definitivas.
Exportaciones,2016,01-12,8044001,Kg,QAT,,,,Confidencial,Cifras Definitivas.
Exportaciones,2016,01-12,8044001,Kg,RUS,,,,Confidencial,Cifras Definitivas.
Exportaciones,2016,01-12,8044001,Kg,SAU,,,,Confidencial,Cifras Definitivas.
Exportaciones,2016,01-12,8044001,Kg,SGP,1052665.0,47320897.0,2496995.0,Disponible,Cifras Definitivas.
Exportaciones,2016,01-12,8044001,Kg,SLV,10908499.0,459009366.0,24296431.0,Disponible,Cifras Definitivas.
Exportaciones,2016,01-12,8044001,Kg,USA,696395453.0,29420207181.0,1568638310.0,Disponible,Cifras Definitivas.
Exportaciones,2016,01-12,8044001,Kg,ZYA,15897407.0,685209357.0,36495625.0,Disponible,Cifras Definitivas.
Importaciones,2016,01-12,80440,,,,,,Confidencial,Cifras Definitivas.
Importaciones,2016,01-12,80440,,USA,,,,Confidencial,Cifras Definitivas.
Importaciones,2016,01-12,8044001,Kg,,,,,Confidencial,Cifras Definitivas.
Importaciones,2016,01-12,8044001,Kg,USA,,,,Confidencial,Cifras Definitivas.
Exportaciones,2017,01-12,80440,,,,51186585655.0,2710274203.0,Disponible,Cifras Ajustadas.
Exportaciones,2017,01-12,80440,,ARE,,41977938.0,2214084.0,Disponible,Cifras Ajustadas.
Exportaciones,2017,01-12,80440,,ARG,,55395987.0,2878876.0,Disponible,Cifras Ajustadas.
Exportaciones,2017,01-12,80440,,BEL,,,,Confidencial,Cifras Ajustadas.
Exportaciones,2017,01-12,80440,,BHR,,10354808.0,548792.0,Disponible,Cifras Ajustadas.
Exportaciones,2017,01-12,80440,,CAN,,4459774763.0,236964783.0,Disponible,Cifras Ajustadas.
Exportaciones,2017,01-12,80440,,CHE,,,,Confidencial,Cifras Ajustadas.
Exportaciones,2017,01-12,80440,,CHL,,15758750.0,795877.0,Disponible,Cifras Ajustadas.
Exportaciones,2017,01-12,80440,,CHN,,456961680.0,24244854.0,Disponible,Cifras Ajustadas.
Exportaciones,2017,01-12,80440,,DEU,,51986993.0,2806600.0,Disponible,Cifras Ajustadas.
Exportaciones,2017,01-12,80440,,DNK,,,,Confidencial,Cifras Ajustadas.
Exportaciones,2017,01-12,80440,,EMU,,,,Confidencial,Cifras Ajustadas.
Exportaciones,2017,01-12,80440,,ESP,,766209859.0,41184283.0,Disponible,Cifras Ajustadas.
Exportaciones,2017,01-12,80440,,FRA,,817504100.0,43230278.0,Disponible,Cifras Ajustadas.
Exportaciones,2017,01-12,80440,,GBR,,136748045.0,7257711.0,Disponible,Cifras Ajustadas.
Exportaciones,2017,01-12,80440,,GTM,,,,Confidencial,Cifras Ajustadas.
Exportaciones,2017,01-12,80440,,HKG,,130827297.0,7014921.0,Disponible,Cifras Ajustadas.
