Year,Month ID,Month,Flow ID,Flow,Continent ID,Continent,País / Región ID,País / Región,HS6 ID,HS6,Trade Value
"2007","200707","2007-07","2","Exportaciones","na","América del Norte","can","Canadá","2080440","Aguacates Frescos o Secos","3246964"
"2007","200707","2007-07","2","Exportaciones","na","América del Norte","cri","Costa Rica","2080440","Aguacates Frescos o Secos","892602"
"2007","200707","2007-07","2","Exportaciones","na","América del Norte","gtm","Guatemala","2080440","Aguacates Frescos o Secos","497676"
"2007","200707","2007-07","2","Exportaciones","na","América del Norte","hnd","Honduras","2080440","Aguacates Frescos o Secos","252679"
"2007","200707","2007-07","2","Exportaciones","na","América del Norte","pan","Panamá","2080440","Aguacates Frescos o Secos","43815"
"2007","200707","2007-07","2","Exportaciones","na","América del Norte","slv","El Salvador","2080440","Aguacates Frescos o Secos","298698"
"2007","200707","2007-07","2","Exportaciones","na","América del Norte","usa","Estados Unidos","2080440","Aguacates Frescos o Secos","36178371"
"2007","200708","2007-08","2","Exportaciones","as","Asia","hkg","Hong Kong","2080440","Aguacates Frescos o Secos","142947"
"2007","200708","2007-08","2","Exportaciones","as","Asia","jpn","Japón","2080440","Aguacates Frescos o Secos","4224723"
"2007","200708","2007-08","2","Exportaciones","as","Asia","kor","Corea del Sur","2080440","Aguacates Frescos o Secos","45168"
"2007","200708","2007-08","2","Exportaciones","eu","Europa","deu","Alemania","2080440","Aguacates Frescos o Secos","7"
"2007","200708","2007-08","2","Exportaciones","eu","Europa","esp","España","2080440","Aguacates Frescos o Secos","103519"
"2007","200708","2007-08","2","Exportaciones","eu","Europa","fra","Francia","2080440","Aguacates Frescos o Secos","1248789"
"2007","200708","2007-08","2","Exportaciones","eu","Europa","gbr","Reino Unido","2080440","Aguacates Frescos o Secos","7442"
"2007","200708","2007-08","2","Exportaciones","eu","Europa","nld","Países Bajos","2080440","Aguacates Frescos o Secos","155245"
"2007","200708","2007-08","2","Exportaciones","na","América del Norte","can","Canadá","2080440","Aguacates Frescos o Secos","2871567"
"2007","200708","2007-08","2","Exportaciones","na","América del Norte","cri","Costa Rica","2080440","Aguacates Frescos o Secos","779802"
"2007","200708","2007-08","2","Exportaciones","na","América del Norte","gtm","Guatemala","2080440","Aguacates Frescos o Secos","519831"
"2007","200708","2007-08","2","Exportaciones","na","América del Norte","hnd","Honduras","2080440","Aguacates Frescos o Secos","99339"
"2007","200708","2007-08","2","Exportaciones","na","América del Norte","slv","El Salvador","2080440","Aguacates Frescos o Secos","580675"
"2007","200708","2007-08","2","Exportaciones","na","América del Norte","usa","Estados Unidos","2080440","Aguacates Frescos o Secos","32122616"
"2007","200709","2007-09","2","Exportaciones","as","Asia","hkg","Hong Kong","2080440","Aguacates Frescos o Secos","78753"
"2007","200709","2007-09","2","Exportaciones","as","Asia","jpn","Japón","2080440","Aguacates Frescos o Secos","2680288"
"2007","200709","2007-09","2","Exportaciones","as","Asia","kor","Corea del Sur","2080440","Aguacates Frescos o Secos","21840"
"2007","200709","2007-09","2","Exportaciones","eu","Europa","esp","España","2080440","Aguacates Frescos o Secos","587044"
"2007","200709","2007-09","2","Exportaciones","eu","Europa","fra","Francia","2080440","Aguacates Frescos o Secos","2409495"
"2007","200709","2007-09","2","Exportaciones","eu","Europa","gbr","Reino Unido","2080440","Aguacates Frescos o Secos","52386"
"2007","200709","2007-09","2","Exportaciones","eu","Europa","nld","Países Bajos","2080440","Aguacates Frescos o Secos","482128"
"2007","200709","2007-09","2","Exportaciones","na","América del Norte","can","Canadá","2080440","Aguacates Frescos o Secos","2828822"
"2007","200709","2007-09","2","Exportaciones","na","América del Norte","cri","Costa Rica","2080440","Aguacates Frescos o Secos","464308"
"2007","200709","2007-09","2","Exportaciones","na","América del Norte","gtm","Guatemala","2080440","Aguacates Frescos o Secos","656552"
"2007","200709","2007-09","2","Exportaciones","na","América del Norte","hnd","Honduras","2080440","Aguacates Frescos o Secos","213581"
"2007","200709","2007-09","2","Exportaciones","na","América del Norte","slv","El Salvador","2080440","Aguacates Frescos o Secos","1167184"
"2007","200709","2007-09","2","Exportaciones","na","América del Norte","usa","Estados Unidos","2080440","Aguacates Frescos o Secos","23621566"
"2007","200711","2007-11","2","Exportaciones","as","Asia","hkg","Hong Kong","2080440","Aguacates Frescos o Secos","83115"
"2007","200711","2007-11","2","Exportaciones","as","Asia","jpn","Japón","2080440","Aguacates Frescos o Secos","2532210"
"2007","200711","2007-11","2","Exportaciones","as","Asia","kor","Corea del Sur","2080440","Aguacates Frescos o Secos","67374"
"2007","200711","2007-11","2","Exportaciones","eu","Europa","fra","Francia","2080440","Aguacates Frescos o Secos","3235157"
"2007","200711","2007-11","2","Exportaciones","eu","Europa","gbr","Reino Unido","2080440","Aguacates Frescos o Secos","329574"
"2007","200711","2007-11","2","Exportaciones","eu","Europa","nld","Países Bajos","2080440","Aguacates Frescos o Secos","234950"
"2007","200711","2007-11","2","Exportaciones","na","América del Norte","can","Canadá","2080440","Aguacates Frescos o Secos","3691168"
"2007","200711","2007-11","2","Exportaciones","na","América del Norte","cri","Costa Rica","2080440","Aguacates Frescos o Secos","800402"
"2007","200711","2007-11","2","Exportaciones","na","América del Norte","gtm","Guatemala","2080440","Aguacates Frescos o Secos","899143"
"2007","200711","2007-11","2","Exportaciones","na","América del Norte","hnd","Honduras","2080440","Aguacates Frescos o Secos","955217"
"2007","200711","2007-11","2","Exportaciones","na","América del Norte","slv","El Salvador","2080440","Aguacates Frescos o Secos","1733597"
"2007","200711","2007-11","2","Exportaciones","na","América del Norte","usa","Estados Unidos","2080440","Aguacates Frescos o Secos","41936615"
"2007","200712","2007-12","2","Exportaciones","as","Asia","jpn","Japón","2080440","Aguacates Frescos o Secos","1720426"
"2007","200712","2007-12","2","Exportaciones","eu","Europa","fra","Francia","2080440","Aguacates Frescos o Secos","1158523"
"2007","200712","2007-12","2","Exportaciones","eu","Europa","gbr","Reino Unido","2080440","Aguacates Frescos o Secos","127635"
"2007","200712","2007-12","2","Exportaciones","eu","Europa","nld","Países Bajos","2080440","Aguacates Frescos o Secos","212042"
"2007","200712","2007-12","2","Exportaciones","na","América del Norte","can","Canadá","2080440","Aguacates Frescos o Secos","2685232"
"2007","200712","2007-12","2","Exportaciones","na","América del Norte","cri","Costa Rica","2080440","Aguacates Frescos o Secos","770099"
"2007","200712","2007-12","2","Exportaciones","na","América del Norte","gtm","Guatemala","2080440","Aguacates Frescos o Secos","811242"
"2007","200712","2007-12","2","Exportaciones","na","América del Norte","hnd","Honduras","2080440","Aguacates Frescos o Secos","677628"
"2007","200712","2007-12","2","Exportaciones","na","América del Norte","slv","El Salvador","2080440","Aguacates Frescos o Secos","1629528"
"2007","200712","2007-12","2","Exportaciones","na","América del Norte","usa","Estados Unidos","2080440","Aguacates Frescos o Secos","36154817"
"2008","200801","2008-01","2","Exportaciones","as","Asia","hkg","Hong Kong","2080440","Aguacates Frescos o Secos","80558"
"2008","200801","2008-01","2","Exportaciones","as","Asia","jpn","Japón","2080440","Aguacates Frescos o Secos","2477329"
"2008","200801","2008-01","2","Exportaciones","as","Asia","kor","Corea del Sur","2080440","Aguacates Frescos o Secos","48717"
"2008","200801","2008-01","2","Exportaciones","eu","Europa","deu","Alemania","2080440","Aguacates Frescos o Secos","45"
"2008","200801","2008-01","2","Exportaciones","eu","Europa","esp","España","2080440","Aguacates Frescos o Secos","50633"
"2008","200801","2008-01","2","Exportaciones","eu","Europa","fra","Francia","2080440","Aguacates Frescos o Secos","1886815"
"2008","200801","2008-01","2","Exportaciones","eu","Europa","gbr","Reino Unido","2080440","Aguacates Frescos o Secos","141346"
"2008","200801","2008-01","2","Exportaciones","eu","Europa","nld","Países Bajos","2080440","Aguacates Frescos o Secos","184088"
"2008","200801","2008-01","2","Exportaciones","na","América del Norte","can","Canadá","2080440","Aguacates Frescos o Secos","3079966"
"2008","200801","2008-01","2","Exportaciones","na","América del Norte","cri","Costa Rica","2080440","Aguacates Frescos o Secos","1167018"
"2008","200801","2008-01","2","Exportaciones","na","América del Norte","gtm","Guatemala","2080440","Aguacates Frescos o Secos","614711"
"2008","200801","2008-01","2","Exportaciones","na","América del Norte","hnd","Honduras","2080440","Aguacates Frescos o Secos","770952"
"2008","200801","2008-01","2","Exportaciones","na","América del Norte","slv","El Salvador","2080440","Aguacates Frescos o Secos","1664992"
"2008","200801","2008-01","2","Exportaciones","na","América del Norte","usa","Estados Unidos","2080440","Aguacates Frescos o Secos","41901383"
"2008","200801","2008-01","2","Exportaciones","sa","América del Sur","chl","Chile","2080440","Aguacates Frescos o Secos","506004"
"2008","200802","2008-02","2","Exportaciones","as","Asia","hkg","Hong Kong","2080440","Aguacates Frescos o Secos","179297"
"2008","200802","2008-02","2","Exportaciones","as","Asia","jpn","Japón","2080440","Aguacates Frescos o Secos","2689169"
"2008","200802","2008-02","2","Exportaciones","as","Asia","kor","Corea del Sur","2080440","Aguacates Frescos o Secos","14452"
"2008","200802","2008-02","2","Exportaciones","as","Asia","sgp","Singapur","2080440","Aguacates Frescos o Secos","18318"
"2008","200802","2008-02","2","Exportaciones","eu","Europa","deu","Alemania","2080440","Aguacates Frescos o Secos","47564"
"2008","200802","2008-02","2","Exportaciones","eu","Europa","dnk","Dinamarca","2080440","Aguacates Frescos o Secos","95058"
"2008","200802","2008-02","2","Exportaciones","eu","Europa","fra","Francia","2080440","Aguacates Frescos o Secos","2678665"
"2008","200802","2008-02","2","Exportaciones","eu","Europa","gbr","Reino Unido","2080440","Aguacates Frescos o Secos","260072"
"2008","200802","2008-02","2","Exportaciones","eu","Europa","nld","Países Bajos","2080440","Aguacates Frescos o Secos","877890"
"2008","200802","2008-02","2","Exportaciones","na","América del Norte","can","Canadá","2080440","Aguacates Frescos o Secos","2433821"
"2008","200802","2008-02","2","Exportaciones","na","América del Norte","cri","Costa Rica","2080440","Aguacates Frescos o Secos","965258"
"2008","200802","2008-02","2","Exportaciones","na","América del Norte","gtm","Guatemala","2080440","Aguacates Frescos o Secos","509437"
"2008","200802","2008-02","2","Exportaciones","na","América del Norte","hnd","Honduras","2080440","Aguacates Frescos o Secos","504811"
"2008","200802","2008-02","2","Exportaciones","na","América del Norte","slv","El Salvador","2080440","Aguacates Frescos o Secos","1488516"
"2008","200802","2008-02","2","Exportaciones","na","América del Norte","usa","Estados Unidos","2080440","Aguacates Frescos o Secos","35828173"
"2008","200803","2008-03","2","Exportaciones","as","Asia","hkg","Hong Kong","2080440","Aguacates Frescos o Secos","91570"
"2008","200803","2008-03","2","Exportaciones","as","Asia","jpn","Japón","2080440","Aguacates Frescos o Secos","3717779"
"2008","200803","2008-03","2","Exportaciones","eu","Europa","deu","Alemania","2080440","Aguacates Frescos o Secos","51443"
"2008","200803","2008-03","2","Exportaciones","eu","Europa","esp","España","2080440","Aguacates Frescos o Secos","147152"
"2008","200803","2008-03","2","Exportaciones","eu","Europa","fra","Francia","2080440","Aguacates Frescos o Secos","641796"
"2008","200803","2008-03","2","Exportaciones","eu","Europa","gbr","Reino Unido","2080440","Aguacates Frescos o Secos","199033"
"2008","200803","2008-03","2","Exportaciones","eu","Europa","nld","Países Bajos","2080440","Aguacates Frescos o Secos","755594"
"2008","200803","2008-03","2","Exportaciones","na","América del Norte","can","Canadá","2080440","Aguacates Frescos o Secos","3039733"
"2008","200803","2008-03","2","Exportaciones","na","América del Norte","cri","Costa Rica","2080440","Aguacates Frescos o Secos","1397702"
"2008","200803","2008-03","2","Exportaciones","na","América del Norte","gtm","Guatemala","2080440","Aguacates Frescos o Secos","413292"
"2008","200803","2008-03","2","Exportaciones","na","América del Norte","hnd","Honduras","2080440","Aguacates Frescos o Secos","488213"
"2008","200803","2008-03","2","Exportaciones","na","América del Norte","slv","El Salvador","2080440","Aguacates Frescos o Secos","1146443"
"2008","200803","2008-03","2","Exportaciones","na","América del Norte","usa","Estados Unidos","2080440","Aguacates Frescos o Secos","60108047"
"2008","200804","2008-04","2","Exportaciones","as","Asia","hkg","Hong Kong","2080440","Aguacates Frescos o Secos","81637"
"2008","200804","2008-04","2","Exportaciones","as","Asia","jpn","Japón","2080440","Aguacates Frescos o Secos","4817606"
"2008","200804","2008-04","2","Exportaciones","eu","Europa","fra","Francia","2080440","Aguacates Frescos o Secos","984748"
"2008","200804","2008-04","2","Exportaciones","eu","Europa","gbr","Reino Unido","2080440","Aguacates Frescos o Secos","98013"
"2008","200804","2008-04","2","Exportaciones","eu","Europa","nld","Países Bajos","2080440","Aguacates Frescos o Secos","1102592"
"2008","200804","2008-04","2","Exportaciones","na","América del Norte","can","Canadá","2080440","Aguacates Frescos o Secos","3655844"
"2008","200804","2008-04","2","Exportaciones","na","América del Norte","cri","Costa Rica","2080440","Aguacates Frescos o Secos","1405566"
"2008","200804","2008-04","2","Exportaciones","na","América del Norte","gtm","Guatemala","2080440","Aguacates Frescos o Secos","599830"
"2008","200804","2008-04","2","Exportaciones","na","América del Norte","hnd","Honduras","2080440","Aguacates Frescos o Secos","504650"
"2008","200804","2008-04","2","Exportaciones","na","América del Norte","slv","El Salvador","2080440","Aguacates Frescos o Secos","717761"
"2008","200804","2008-04","2","Exportaciones","na","América del Norte","usa","Estados Unidos","2080440","Aguacates Frescos o Secos","50244089"
